character,description,runtime,imdb_score,imdb_votes,title,tmdb_score,animation,comedy,crime,documentation,drama,family,fantasy,history,horror,music,reality,romance,scifi,sport,thriller,war,western,AU,BR,CA,CAUS,CL,CN,CO,DE,DK,EG,ES,FR,GB,GBUS,HK,ID,IL,IN,IT,JP,KR,MX,MY,NG,NL,Other_countries,PH,PL,SE,TH,TR,TW,US,USGB,XX,ZA,Shah_Rukh_Khan,Boman_Irani,Kareena_Kapoor_Khan,Aamir_Khan,Yuki_Kaji,Priyanka_Chopra_Jonas,Junichi_Suwabe,Nawazuddin_Siddiqui,Kenjiro_Tsuda,Rani_Mukerji,Amitabh_Bachchan,Grey_DeLisle,Anupam_Kher,Maaya_Sakamoto,Naseeruddin_Shah,Fred_Tatasciore,Takahiro_Sakurai,Kari_Wahlgren,John_Abraham,Akshay_Kumar,Donald_Trump,Brijendra_Kala,Murali_Sharma,Om_Puri,Takehito_Koyasu,Tiffany_Haddish,John_Paul_Tremblay,Terry_Jones,Fred_Armisen,Robb_Wells,Tabu,Rajkummar_Rao,Mike_Smith,Mamoru_Miyano,Paresh_Rawal,Ajay_Devgn,Kevin_Michael_Richardson,Ranbir_Kapoor,Kappei_Yamaguchi,Nassar,Pankaj_Tripathi,John_Cleese,Mariya_Ise,Ron_Funches,Anil_Kapoor,Chris_Parnell,Hiroaki_Hirata,Johnny_Lever,Rishi_Kapoor,Adam_Sandler,Kim_Mi-kyeong,Tara_Strong,Ken_Jeong,Koichi_Yamadera,Daisuke_Ono,Sharat_Saxena,Abhishek_Bachchan,Yoshimasa_Hosoya,Carlos_Alazraqui,Saori_Hayami,Michael_Palin,Hochu_Otsuka,Eric_Idle,Jackie_Sandler,Konkona_Sen_Sharma,Kajol,Irrfan_Khan,Natsuki_Hanae,Michelle_Buteau,Eric_Bauza,Jane_Fonda,Deepika_Padukone,Akio_Otsuka,Aditi_Rao_Hydari,Kana_Hanazawa,Ikue_Otani,Dee_Bradley_Baker,Kensho_Ono,Kazuhiko_Inoue,Patrick_Roach,Jared_Sandler,Jun_Fukuyama,Joross_Gamboa,Kevin_Hart,Terry_Gilliam,Keegan-Michael_Key,Vir_Das,Kathryn_Bernardo,Jason_Schwartzman,Shahid_Kapoor,Vijay_Raaz,Sonam_Kapoor,Adil_Hussain,Nobunaga_Shimazaki,Manisha_Koirala,Ashleigh_Ball,Aoi_Yuki,Koji_Yusa,Tomokazu_Sugita,Graham_Chapman,Other_actors
"French, Sue, Mad Alex, Barbosa, Tommy, Tarva, Sandy, Angelica, Lola, The Serb, Priest, Jeanette, Crisp, Tim, Conor Mulligan, Clive, Bill, Ollie, Gordon Karp, Laine, Assistant Dealer, Sadie, Patrick, Good Samaritan, Trista, Amanda, Pot-Head, Roger, Bikini Girl, Manno's Sidekick #1","A classically-trained martial artist goes to work as a debt collector for the mob. The job seems easy enough, until one “client” pulls him into a situation deeper than could ever be expected.",95.0,5.8,7541.0,The Debt Collector,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alain, François, Antoine, Rachel, David, Anna, Sébastien, Hélène, Daphnée","Anticipating a disaster, Antoine, a father, attends a survivalist training given by Alain in his autonomous hideout. In fear of a natural, economic or social crisis, the group trains to face the different possible apocalyptic scenarios. But the disaster they will experience will not be the one they predicted.",83.0,6.0,8782.0,The Decline,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Antaeus Nekton (voice), Fontaine Nekton (voice), Will Nekton (voice), Kaiko Nekton (voice), Nereus (voice)","The adventures of the Nekton family, a family of daring underwater explorers who live aboard a state-of-the-art submarine, The Aronnax, and explore uncharted areas of the earth's oceans to unravel the mysteries of the deep.",22.0,7.8,667.0,The Deep,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"Max McLaughlin, Tom Franklin, Elsie Garten, Dr. Werner Gladow ""Engelmacher"", Claire Franklin, Moritz McLaughlin, Karin Mann, Marianne, Trude, Leopold Garten, Alexander Izosimov, Young Max, Young Moritz, Gad, Grauer Mann",Max McLaughlin is an American cop who arrives in Berlin in the summer of 1946 to help create a police force in the chaotic aftermath of the war.,55.0,7.0,5902.0,The Defeated,6.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Sheung Sing, Man Hei-wah, Bingo, Samuel Ching, Jill, Matt Yau, Kuk Wing-ching, Kan Kwo-chu, Yeung Hiu-yi",A thrilling story revolving around a policeman who becomes embroiled in a conspiracy plaguing the high-ranking officials due to an incident that almost cost him his life.,42.0,7.400000000000001,70.0,The Defected,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Arvin Russell, Willard Russell, Sandy Henderson, Carl Henderson, Deputy Lee Bodecker, Charlotte Russell, Reverend Preston Teagardin, Roy Laferty, Lenora Laferty, Helen Hatton, Leroy Brown, Emma, Theodore, Narrator (voice), Arvin At 9, Baby Arvin, Earskell, Poacher #1, Poacher #2, BoBo McDaniels, Henry Dunlap, Hank, Marine #1, Bus Driver, Wooden Spoon Manager, Reverend Albert Sykes, Cynthia Teagardin, Pamela Sue Reaster, Church Member #1, Church Member #2, Priest, Florence, Social Worker, Orville Buckman, Gene Dinwoodie, Tommy Matson, Butcher, Lenora At 7, Susie Cox, Sheriff Thompson, Juanita, Tecumseh Bouncer, White Cow Waitress, Gary Matthew Bryson, Deputy Howser, Hippie, Doctor, Jim Lacey, Jasper Taps, Dispatcher, Skinned Soldier, Evangelist, AM Radio DJ, Newscaster, Calvin Claytor (uncredited), Arresting Police Officer (uncredited), Beth Ann Reaster (uncredited), Alma Reaster (uncredited), Meat Processor (uncredited), Teacher (uncredited), Diner Patron (uncredited), Shop Patron (uncredited), 1965 High School Student (uncredited), 1966 High School Student (uncredited), Necking Guy (uncredited), 1945 Diner Patron (uncredited), 1945 Diner Patron / Church Goer (uncredited), Church Goer (uncredited), Necking Girl (uncredited), Church Goer (uncredited), 1965 Cheerleader (uncredited), 1965 Vietnam Soldier (uncredited), Diner Patron / Church Goer (uncredited), Bull Pen Patron (uncredited), Local Pool Player (uncredited), Cody Hamilton","In Knockemstiff, Ohio and its neighboring backwoods, sinister characters converge around young Arvin Russell as he fights the evil forces that threaten him and his family.",138.0,7.1000000000000005,122321.0,The Devil All the Time,7.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Arianne, Darren, Schuttmann, Jaime, Shawn, Terry, Shelby, Dale, Ellroy, Kip, Cain, Mountain Man, Eric, Creature #1, Coal Miner (uncredited), Coal Miner (uncredited), (uncredited), Militia (uncredited), Militia (uncredited), Militia (uncredited), Shadow Creature (uncredited), Shadow Creature (uncredited)","A group of four amateur adventurers who specialize in exploring remote and forsaken places pay a visit to Shookum Hills, a town in the remote Appalachian Mountains which was abandoned decades ago due to a mysterious coal mine fire.",89.0,4.2,4366.0,The Devil Below,5.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Self (Archival Footage),"A Cleveland grandfather is brought to trial in Israel, accused of being the infamous Nazi death camp guard known as Ivan the Terrible.",46.0,7.6,13370.0,The Devil Next Door,7.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Zhong Kui / Zhong Zhengnan, Wu Qing Yuan, Seven Star Sword Spirit / Hsiao-chi, Lady Qin Kuang, Bat Spirit / Ah-Fu, Meng Po / Meng Xinyu, Li En Xi, Cheng Huang, Ouuyang Kai, Huang Chen Shun Ai, Chen Ze Xuan, Wei Yun Han, Zhao Jia Jun, Hu Xian, Wu Yu Han, Cheng Lei, Police officer","A baker by day and demon fighter by night, Zhong Kui, a reincarnated deity must jog his amnesiac lover's memory of their millennium-long romance.",70.0,5.8,161.0,The Devil Punisher,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Edith Pretty, Basil Brown, Peggy Piggott, Rory Lomax, Stuart Piggott, Charles Phillips, Robert Pretty, May Brown, John Brailsford, James Reid Moir, Guy Maynard, Ferryman, John Grateley, Billy Lyons, George Spooner, John Jacobs, Dr Parry, Mrs Lyons, Ellen Mckenzie, Barge Skipper, London Man, Air Raid Warden, Dr Rothman, William Grimes, Amelia","As WWII looms, a wealthy widow hires an amateur archaeologist to excavate the burial mounds on her estate. When they make a historic discovery, the echoes of Britain's past resonate in the face of its uncertain future‎.",112.0,7.1,73079.0,The Dig,6.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Nikki Sixx, Tommy Lee, Mick Mars, Vince Neil, Ozzy Osbourne, Heather Locklear, Tom Zutaut, David Lee Roth, Voula Bass, David Bass, Athena Lee, Sharise, Lovey, Young Nikki, Doc McGhee, Randy Ferrana, Allen Kovac, Mr. Ruddell, Razzle, Deana, John Corabi, Tom Zutaut's Girlfriend, Biker Chick, Gino (as Matthew Clinton Underwood), Dottie, Roxy, Skylar, Age 2, Skylar, Age 2, Kayla (as Alyssa Stillwell)",The story of Mötley Crüe and their rise from the Sunset Strip club scene of the early 1980s to superstardom.,108.0,6.9,48445.0,The Dirt,7.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Herself (archive footage), Himself (archive footage), Himself, Himself, Himself, Himself, Himself, Herself, Himself, Herself, Herself (RTP Journalist)","The documentary takes a detailed look at the disappearance of 3-year-old Madeleine McCann, who vanished while on holiday with her family.",55.0,6.6,10691.0,The Disappearance of Madeleine McCann,6.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Saiki Kusuo (voice), Teruhashi Kokomi (voice), Mera Chisato (voice), Kuboyasu Aren (voice), Kaidou Shun (voice), Akechi Touma (voice), Saiko Metori (voice), Nendou Riki (voice), Yumehara Chiyo (voice), Kusuko (voice), Toritsuka Reita (voice), Rifuta Imu (voice), Hairo Kineshi (voice), Aiura Mikoto (voice)","Gifted with a wide assortment of supernatural abilities ranging from telepathy to x-ray vision, Kusuo Saiki finds this so-called blessing to be nothing but a curse. As all the inconveniences his powers cause constantly pile up, all Kusuo aims for is an ordinary, hassle-free life—a life where ignorance is bliss.",10.0,8.4,7086.0,The Disastrous Life of Saiki K.,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Sharad Nerulkar, Pandit Vinayak Pradhan, Vidushi Sindhubai Jadhav (Maai), Sneha, Father, Grandmother, Kishore, Shaswati Bose, Rajan Joshi","Self-doubt, sacrifice and struggle converge into an existential crisis for a devoted classical vocalist as the mastery he strives for remains elusive.",128.0,7.1,2567.0,The Disciple,6.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Will Harbor, Isla, Dr. Thomas Harbor, Toby Harbor, Lacey, Cooper, Andy, Pam, Marvin, Janice Phillips, Pat Phillips, Oliver, Interviewer, Coroner, Hospital Janitor, Mom, Newscaster","In the near future, due to a breakthrough scientific discovery by Dr. Thomas Harbor, there is now definitive proof of an afterlife. While countless people have chosen suicide to reset their existence, others try to decide what it all means. Among them is Dr. Harbor's son Will, who has arrived at his father's isolated compound with a mysterious young woman named Isla. There, they discover the strange acolytes who help Dr. Harbor with his experiments.",102.0,6.2,34092.0,The Discovery,6.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Max Kessler, Charlie, Heather, Becca, Bob, Shecky, Mrs. Kessler, Ted-O, Nikki, Jorge the Shooter Boy, Dawn, Joan, Carmine, The Gymnast, Dakota, Auto Store Lou, Lou's Daughter Sally, Lou's Daughter Daisy, Twin #1, Twin #2, DJ, Musty Swamp Bartender, Grizzly-Looking Biker #1, Grizzly-Looking Biker #2, Doctor, Shooter Boy in Training, Young Max, Young Max, Bathing Beauty #1, Bathing Beauty #2, Kitty Litter Customer, Puerto Rican Banker, Puerto Rican Guitarist, Grunge The Tattoo Artist, Save & Pay Customer, Reunion Buddy, Hospital Screamer, Bobbi Sue-Cashier (uncredited), Reunion Guest (uncredited), Beachgoer / Surfer (uncredited), Reunion Attendee (uncredited), Bank Manager (uncredited), Bank Employee (uncredited), Reunion Attendant (uncredited)",The life of a bank manager is turned upside down when a friend from his past manipulates him into faking his own death and taking off on an adventure.,108.0,5.7,46260.0,The Do-Over,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Anya, Daniel, Laras, Ust. Wahid, Uci, Ust. Mahfud, Rani, Hanna, Rendi, Chilla, Shera, Daniel's Boss, Young Daniel, Daniel's Father, Daniel's Mother, Uci's Mother, Uci's Father, Sumi","Anya and Daniel just moved to their new house in Bandung. Daniel brings home a doll from his workplace. Anya, who is a dollmaker, welcomes the doll happily to their house. They later learned that the doll belonged to a little girl named Uci, who died when she and her family were brutally murdered in a robbery. Strange things begin to happen.....",106.0,5.2,764.0,The Doll,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Maira, Aldo, Laras, Elsa, Yani, Bagas, Dr. Dini, Sumi, Shera, Possessed Girl, Possessed Girl's Father, Possessed Girl's Mother, Possessed Girl's Sister, Anya (archive footage), Daniel (archive footage)",A couple who devastated after losing their only child resort into obsessive act that can dangerously threatening their own life.,116.0,5.1,550.0,The Doll 2,5.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Callum (voice), Rayla (voice), Ezran (voice), Viren (voice), Claudia (voice), Soren (voice)",An extraordinary discovery inspires two human princes and an elven assassin to team up on an epic quest to bring peace to their warring lands.,27.0,8.4,22187.0,The Dragon Prince,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Mestre, Julio César, Boquinha de Mel, Roger, João, Dimas, Jurema, Heitor, Julieta, Beatriz, Senhora Assalto, Apresentador, Patrícia, Cláudia, Filho de Heitor, Paula, Repórter Luiz, Secretária Júlio César, Psicólogo, Policial Tentativa de Suicídio, Chefe de Polícia, Bombeiro, Executiva empresa 1, Executivo empresa 2, Executivo empresa 3, Executivo empresa 4, Executivo empresa 5, Executivo cemitério 1, Executivo cemitério 3, Executivo cemitério 5, Parente Heitor 1, Parente Heitor 2, Parente Heitor 4, Idoso asilo 1 (voz e violão), Idoso asilo 2 (piano), Idoso asilo 3 (acordeon), Idoso asilo 4 (pandeiro), Idoso asilo 5, Jornaleiro, Policial assalto, Assistente de Produção, Repórter vídeo, Médico hospício, Criança teatro (Doroty), Criança teatro (Espantalho)",The main actor believes that true success is the attaining WHAT money can't buy and encourages people to follow their dreams. He forms a huge following which becomes cult like following. Officials start feeling threatened and conspire to kill him.,96.0,6.0,1468.0,The Dreamseller,6.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Lee Doo-sam, Kim In-goo, Kim Jeong-ah, Seong Sook-kyeong, Lee Doo-hwan, Seo Sang-hoon, Choi Jin-pil, Jo Seong-gang, Kim Soon-pyeong, UN Ambassador, Baek Woon-chang, Yoon Kang-sik, Wang Moon-ho, Lee Doo-sook, President Goo, Warble Fly, Head of Department Ham, Chief Kim, Security Chief, Hideki, Jang Woo-hyeong, 'Hippo', Jong Sun-i, Lee Kyeong-ja, Professor Baek, Young Partner, Boat party girl, Self (archive footage), Self (archive footage), Bank clerk, Piano lesson girl, Enforcement officer, Jin-pil's wife, Seo Soo-gon, Police, Prisoner","Busan, South Korea, 1970s. Lee Doo-sam is a small-time smuggler. After helping a drug gang to smuggle meth, he falls into the dark crime world. Quick-witted and full of ambition, he eventually takes over the drug underworld and starts to lead a double life: a good community leader during the day but an infamous drug lord during the night.",139.0,6.2,3159.0,The Drug King,6.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elliot Udo, Julie, Maja, Amira, Jude, Sim, Katarina, Ludo, Jowee, Randy Kerber","The owner of a Paris jazz club gets tangled up with dangerous criminals as he fights to protect his business, his band and his teenage daughter.",58.0,7.1,2926.0,The Eddy,6.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
